length,real_depth,real_avg_depth,real_arity,real_entropy,real_dl,real_ic,real_wic,real_pic,real_lca,random_depth,random_avg_depth,random_arity,random_entropy,random_dl,random_ic,random_wic,random_pic,random_lca
60,10,5.35,6,1.3211919085563038,4.322033898305085,1.1694915254237288,2.4915254237288136,16.000564971751412,0.8598870056497175,16.75,9.436666666666667,3.7,1.2487522510287623,19.769491525423728,12.08728813559322,17.883050847457625,14.150762711864406,4.0762146892655355
37,12,5.621621621621622,4,1.3052640281335277,3.0833333333333335,0.7777777777777778,1.4166666666666667,12.737237237237236,1.412912912912913,13.9,7.674324324324324,3.25,1.2295355834199229,11.955555555555556,7.45,11.452777777777776,10.226501501501502,3.3491741741741743
26,7,3.6923076923076925,4,1.2913064088669084,3.2,0.92,1.36,8.384615384615385,0.4646153846153846,10.6,6.040384615384615,3.35,1.2104571352111961,8.604000000000001,5.126000000000001,7.537999999999999,7.830461538461537,2.441692307692308
11,4,2.4545454545454546,5,1.0335620542068176,2.7,0.6,1.3,4.890909090909091,0.18181818181818182,6.3,3.8409090909090913,2.65,1.1047966112326069,3.9899999999999998,1.7949999999999995,2.495,3.6872727272727275,1.2609090909090908
13,8,4.076923076923077,3,1.2202821662722372,2.3333333333333335,0.6666666666666666,0.8333333333333334,4.461538461538462,1.205128205128205,7.55,4.461538461538462,2.6,1.1091676443505363,4.729166666666666,2.1416666666666666,2.975,4.211538461538462,1.6929487179487182
24,8,4.5,5,1.2014706544729121,2.9130434782608696,1.0,1.3043478260869565,7.561594202898551,1.3442028985507246,11.2,6.004166666666667,3.3,1.188923429571512,8.156521739130435,4.671739130434783,6.697826086956522,7.314492753623189,2.4311594202898554
52,10,4.865384615384615,9,1.2520340029272279,4.137254901960785,1.2156862745098038,1.9019607843137254,15.307692307692308,0.995475113122172,16.0,8.580769230769231,3.5,1.2303971425951614,17.43039215686274,10.459803921568627,16.47058823529412,12.98163650075415,3.5538084464555055
27,12,6.2592592592592595,4,1.2926950083063014,2.576923076923077,0.7692307692307693,1.0769230769230769,8.558404558404558,2.6666666666666665,11.25,6.4259259259259265,3.2,1.2126553387641015,9.624999999999996,5.094230769230769,7.58846153846154,7.965811965811968,2.746581196581197
26,11,5.769230769230769,4,1.2913064088669084,2.56,0.52,0.84,9.104615384615384,2.04,11.6,6.61923076923077,3.2,1.2071012054433,8.633999999999999,4.378000000000001,7.428,7.6927692307692315,2.9723076923076928
9,7,3.6666666666666665,2,1.0608569471580214,2.125,0.625,0.75,2.7222222222222223,1.1388888888888888,5.8,3.4722222222222214,2.5,1.0610558923283897,3.16875,1.43125,1.65,2.8986111111111112,1.0791666666666668
7,3,2.142857142857143,4,0.9556998911125343,1.6666666666666667,0.16666666666666666,0.16666666666666666,2.9523809523809526,0.09523809523809523,4.75,2.992857142857143,2.25,1.0285585097185848,2.6999999999999997,0.8000000000000002,1.1,2.166666666666667,0.8
12,6,3.3333333333333335,4,1.14370838942625,2.1818181818181817,0.45454545454545453,0.5454545454545454,4.484848484848484,0.5757575757575758,6.3,3.775,2.95,1.0889138022515226,4.245454545454545,1.7454545454545454,2.945454545454546,4.182575757575758,1.1931818181818181
6,3,2.0,4,0.8675632284814612,1.8,0.2,0.2,2.6666666666666665,0.06666666666666667,4.35,2.766666666666667,2.15,0.9761700601040049,2.5,0.7300000000000001,0.9199999999999999,1.766666666666667,0.71
33,8,4.0,5,1.2999130688314047,3.25,1.03125,1.5,10.291666666666666,0.48484848484848486,12.05,6.710606060606059,3.55,1.2236661796671648,10.88125,6.3328125,9.9515625,9.201704545454543,2.7673295454545452
22,7,3.6363636363636362,5,1.2302998736686868,2.9047619047619047,0.9523809523809523,1.1904761904761905,7.445887445887446,0.48484848484848486,9.2,5.247727272727274,3.35,1.2098458379673462,7.257142857142857,3.8666666666666663,5.721428571428572,6.7712121212121215,1.9547619047619047
20,7,4.05,3,1.2353468116280648,2.6842105263157894,0.7368421052631579,1.105263157894737,6.610526315789474,0.9105263157894737,9.7,5.69,3.05,1.1464917115702105,6.994736842105262,3.6526315789473687,5.647368421052632,6.153947368421052,2.3884210526315792
37,11,4.837837837837838,5,1.1840649210038592,3.4722222222222223,1.3888888888888888,1.8055555555555556,11.63063063063063,0.7132132132132132,13.4,7.374324324324325,3.65,1.2416318172807028,12.804166666666665,7.004166666666667,10.591666666666667,10.183783783783785,3.081531531531531
11,8,4.363636363636363,2,1.0900596587107838,2.2,0.6,0.8,3.4909090909090907,1.690909090909091,6.45,3.872727272727272,2.5,1.0282653045555818,4.01,1.8450000000000002,2.7050000000000005,3.6518181818181823,1.272727272727273
11,5,2.8181818181818183,4,1.162225544921092,2.0,0.5,0.6,4.163636363636364,0.34545454545454546,5.65,3.5409090909090906,3.0,1.1484085277166638,4.055,1.4899999999999998,2.4850000000000003,3.7836363636363624,1.0572727272727274
10,5,2.8,3,1.0296530140645737,2.5555555555555554,0.5555555555555556,0.7777777777777778,3.8,0.4444444444444444,5.6,3.405000000000001,2.7,1.0882246834153784,3.6444444444444435,1.3777777777777782,1.9222222222222218,3.453333333333333,0.9377777777777776
6,4,2.6666666666666665,2,1.0114042647073518,2.0,0.4,0.6,1.8666666666666667,0.6,4.25,2.7250000000000005,2.25,0.9409358555006581,2.1900000000000004,0.67,0.7700000000000001,1.8266666666666669,0.6733333333333336
36,13,6.305555555555555,6,1.299422024137693,4.142857142857143,1.6,2.4571428571428573,11.371428571428572,2.2396825396825397,13.45,7.322222222222221,3.6,1.2020164806492584,12.202857142857141,7.302857142857144,10.904285714285713,9.887698412698413,3.1124603174603167
20,12,5.55,3,1.1872832254713435,2.210526315789474,0.5789473684210527,0.7894736842105263,6.894736842105263,1.8578947368421053,8.75,4.942499999999999,3.2,1.1803971821275325,7.194736842105263,3.7289473684210535,5.405263157894737,6.430526315789473,1.669736842105263
40,12,6.225,4,1.2553150334346175,2.4871794871794872,0.7435897435897436,1.0512820512820513,12.142307692307693,1.358974358974359,13.6,7.65875,3.55,1.2422317875359377,13.166666666666663,7.565384615384616,12.576923076923077,10.772884615384616,3.334038461538462
21,9,4.571428571428571,4,1.2972734327035422,2.4,0.55,0.85,7.338095238095238,1.0095238095238095,9.45,5.469047619047619,3.25,1.2036422828244964,7.365000000000002,3.7000000000000006,5.935,6.638809523809523,2.1954761904761906
15,4,2.933333333333333,4,1.2048762065511598,2.642857142857143,0.5,1.0,5.685714285714286,0.44761904761904764,7.65,4.573333333333334,2.95,1.1370498092593817,5.403571428571429,2.7392857142857148,3.7107142857142854,4.8533333333333335,1.7433333333333334
16,5,3.0,4,0.9832739442463889,2.8,0.8,1.0,5.916666666666667,0.3416666666666667,7.65,4.44375,2.85,1.144841936232589,5.6000000000000005,2.8266666666666667,4.07,5.24125,1.45875
30,12,6.133333333333334,4,1.2572010209276145,3.1379310344827585,1.206896551724138,1.6551724137931034,9.183908045977011,2.250574712643678,11.65,6.6033333333333335,3.35,1.2155112886150339,10.18793103448276,5.76896551724138,8.287931034482757,8.664367816091952,2.7037931034482763
8,4,2.625,3,1.2130075659799042,2.0,0.2857142857142857,0.42857142857142855,2.9285714285714284,0.35714285714285715,5.35,3.28125,2.55,1.0006316048029662,3.0928571428571425,1.0714285714285716,1.557142857142857,2.5785714285714287,1.0035714285714286
25,12,6.04,3,1.2653064906820743,2.5,0.7083333333333334,1.0,8.2,2.473333333333333,10.7,5.814,3.5,1.213172682520108,8.308333333333334,4.68125,6.977083333333335,7.777166666666668,2.1738333333333335
10,5,2.8,3,1.2206072645530173,1.8888888888888888,0.3333333333333333,0.4444444444444444,3.7111111111111112,0.37777777777777777,6.1,3.7000000000000006,2.4,1.0754895871664742,3.6499999999999995,1.6055555555555554,2.1111111111111107,3.2266666666666666,1.2144444444444447
30,12,5.2,4,1.1794419998827719,2.6551724137931036,0.896551724137931,1.1379310344827587,9.889655172413793,1.0413793103448277,10.6,6.085000000000001,3.45,1.2309087822587443,10.408620689655173,5.312068965517241,8.617241379310347,8.740574712643676,2.302758620689654
6,3,2.1666666666666665,3,1.0114042647073516,1.4,0.2,0.2,2.1333333333333333,0.13333333333333333,4.55,2.8833333333333337,2.05,0.9200857545199002,2.4099999999999993,0.72,0.9400000000000001,1.736666666666667,0.8133333333333331
28,9,5.214285714285714,3,1.2447789299841225,2.7777777777777777,0.8148148148148148,1.2592592592592593,7.753968253968254,1.664021164021164,11.25,6.35,3.15,1.1863632332677245,9.694444444444445,5.294444444444444,8.146296296296295,8.155026455026455,2.539814814814815
6,4,2.3333333333333335,3,1.0114042647073518,2.2,0.4,0.4,2.066666666666667,0.26666666666666666,4.15,2.7250000000000005,2.1,0.9689780082927104,2.39,0.6300000000000001,0.8300000000000001,1.806666666666667,0.6633333333333333
17,7,3.5294117647058822,4,1.1407201964134568,2.3125,0.5,0.75,6.139705882352941,0.7205882352941176,8.9,4.96470588235294,3.05,1.1421531831699512,5.8625,2.984375,4.13125,5.498529411764705,1.8672794117647062
10,5,2.9,3,1.0296530140645737,2.6666666666666665,0.6666666666666666,0.8888888888888888,3.6,0.5777777777777777,6.3,3.85,2.5,1.0019807097084632,3.572222222222222,1.7166666666666663,1.7722222222222221,3.203333333333333,1.3755555555555554
30,10,4.5,5,1.2256518119201014,3.4827586206896552,1.4482758620689655,1.8620689655172413,9.482758620689655,0.6298850574712643,11.9,6.685,3.2,1.1865487213835055,10.249999999999998,5.908620689655172,8.75862068965517,8.897701149425286,2.6258620689655174
17,6,3.4705882352941178,3,1.200684562341244,2.25,0.4375,0.6875,6.279411764705882,0.6764705882352942,8.35,4.938235294117647,3.2,1.1519163822947935,6.0625,2.9125,4.740625,5.624264705882354,1.9216911764705888
25,8,3.72,5,1.3052475651876174,3.0416666666666665,0.8333333333333334,1.3333333333333333,9.026666666666667,0.51,10.35,5.8740000000000006,3.4,1.1918575575466241,8.122916666666665,4.791666666666667,6.81875,7.5655,2.3505000000000003
11,4,2.6363636363636362,4,1.1209503926735833,2.2,0.3,0.5,4.527272727272727,0.2727272727272727,6.45,3.872727272727272,2.5,1.1183649877287465,4.01,1.9000000000000004,2.52,3.5981818181818177,1.2654545454545454
6,3,2.1666666666666665,3,1.0114042647073518,2.2,0.6,0.6,2.1333333333333333,0.13333333333333333,4.2,2.7166666666666672,2.4,0.9545939046701213,2.1799999999999997,0.65,0.7000000000000001,1.9233333333333338,0.6933333333333336
12,6,3.1666666666666665,3,1.0281838593329258,2.4545454545454546,0.7272727272727273,0.9090909090909091,4.181818181818182,0.6060606060606061,6.95,4.070833333333333,2.6,1.0724971135820804,4.040909090909091,1.909090909090909,2.663636363636363,3.965151515151515,1.362878787878788
7,4,2.4285714285714284,3,1.0042424730540764,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.4285714285714284,0.23809523809523808,4.9,2.9999999999999996,2.2,1.009871076012708,2.675,0.875,1.1416666666666666,2.154761904761905,0.7857142857142858
14,6,3.5,4,1.2700181519104903,2.5384615384615383,0.6153846153846154,0.9230769230769231,5.0,0.9230769230769231,7.35,4.242857142857142,3.2,1.161364258867087,5.373076923076924,2.003846153846154,3.5346153846153854,4.771978021978022,1.437912087912088
44,12,6.295454545454546,5,1.2861620235329203,3.1627906976744184,0.7209302325581395,1.372093023255814,14.36046511627907,1.9492600422832982,13.9,7.331818181818181,3.9,1.250432926840983,14.537209302325582,8.131395348837211,13.867441860465117,11.718393234672302,2.8109936575052856
45,10,5.622222222222222,6,1.2460433219119234,3.772727272727273,1.2954545454545454,1.9545454545454546,14.864646464646464,1.1828282828282828,13.55,7.536666666666667,3.6,1.2372858970826939,15.278409090909088,8.889772727272728,14.207954545454545,11.44292929292929,2.9854545454545454
66,9,5.696969696969697,5,1.2280434328828527,3.7384615384615385,0.6923076923076923,1.5846153846153845,16.545454545454547,1.9342657342657343,17.5,9.370454545454546,3.65,1.2541510824149058,22.574615384615388,13.457692307692309,21.439230769230768,15.243356643356645,3.806363636363636
14,5,2.9285714285714284,5,1.2153881010836145,3.076923076923077,0.7692307692307693,1.2307692307692308,5.989010989010989,0.3956043956043956,6.65,3.942857142857144,3.05,1.1421355455053814,5.342307692307694,2.05,3.111538461538461,4.741758241758243,1.1439560439560439
12,5,3.0833333333333335,4,1.198849312913621,3.0,1.0909090909090908,1.4545454545454546,4.212121212121212,0.5909090909090909,6.85,3.9416666666666664,3.0,1.1077975209820483,4.413636363636363,1.95,2.890909090909091,4.08939393939394,1.2772727272727273
46,13,6.608695652173913,6,1.2821760691301327,3.7555555555555555,1.3111111111111111,2.088888888888889,14.379710144927536,2.1777777777777776,15.0,8.191304347826087,3.55,1.2428170143031685,16.23666666666667,9.811111111111112,13.902222222222221,11.598115942028985,3.5671014492753628
22,8,5.0,3,1.2129399884015943,2.3333333333333335,0.7142857142857143,1.0476190476190477,7.463203463203463,1.155844155844156,9.1,5.20681818181818,3.2,1.1925738707626787,8.014285714285714,3.9095238095238103,6.171428571428572,6.768398268398267,1.9240259740259742
29,9,5.413793103448276,3,1.2479138460071024,2.8214285714285716,0.9285714285714286,1.3928571428571428,9.714285714285714,1.1945812807881773,11.5,6.448275862068966,3.4,1.2201008502324593,9.519642857142859,5.230357142857141,8.580357142857142,8.465394088669951,2.6195812807881773
12,7,3.8333333333333335,3,1.2366848691405041,2.6363636363636362,1.0,1.2727272727272727,3.893939393939394,1.196969696969697,6.8,4.008333333333334,2.75,1.1020212944773822,4.377272727272726,2.0681818181818183,2.9,3.9022727272727273,1.3659090909090907
22,10,5.318181818181818,3,1.2561296589347957,2.9047619047619047,0.8095238095238095,1.3333333333333333,7.935064935064935,1.645021645021645,10.85,6.2659090909090915,3.1,1.1786024720262787,7.457142857142857,4.059523809523808,5.71904761904762,6.7450216450216445,2.833766233766234
25,9,4.08,5,1.293980542149504,2.6666666666666665,0.5416666666666666,0.875,8.883333333333333,0.7866666666666666,10.65,5.954,3.05,1.1835752619723587,8.714583333333334,4.658333333333333,6.9,7.636333333333331,2.3193333333333332
10,6,3.9,2,1.0296530140645737,1.4444444444444444,0.2222222222222222,0.2222222222222222,2.8444444444444446,1.4444444444444444,6.25,3.7049999999999996,2.65,1.0819274473316276,3.733333333333333,1.722222222222222,2.0444444444444443,3.332222222222222,1.2266666666666663
5,3,2.0,3,0.9502705392332347,1.5,0.25,0.25,1.8,0.1,3.7,2.4899999999999998,2.05,0.9264846740818784,2.125,0.4625,0.5125,1.4000000000000001,0.5650000000000001
8,3,2.0,6,0.7356219397587946,2.0,0.14285714285714285,0.14285714285714285,4.5,0.03571428571428571,5.25,3.28125,2.5,1.0359028732420825,2.6714285714285717,1.1500000000000001,1.6,2.580357142857143,0.9999999999999998
14,7,3.5714285714285716,5,1.1709971261162124,2.076923076923077,0.38461538461538464,0.5384615384615384,5.549450549450549,0.7582417582417582,7.15,4.264285714285714,2.95,1.1351260938824885,5.103846153846154,2.315384615384615,3.6346153846153855,4.641758241758241,1.4708791208791212
26,8,4.461538461538462,4,1.3207225900813802,2.44,0.64,1.08,8.670769230769231,0.8676923076923077,10.05,5.723076923076922,3.4,1.230206017557946,8.941999999999998,4.602,7.620000000000002,7.781692307692309,2.141076923076923
14,6,3.7857142857142856,3,1.2326432844987367,2.3076923076923075,0.46153846153846156,0.7692307692307693,4.912087912087912,1.10989010989011,7.45,4.346428571428572,3.0,1.1211510308893704,4.911538461538461,2.2153846153846155,3.3230769230769233,4.6642857142857155,1.52032967032967
15,4,2.933333333333333,4,1.2868726303980162,2.642857142857143,0.5714285714285714,1.0,5.6571428571428575,0.3047619047619048,7.95,4.5666666666666655,2.85,1.1374512207546723,5.460714285714286,2.4571428571428573,3.239285714285714,4.905238095238095,1.6633333333333336
13,6,3.3076923076923075,4,1.2636256721237276,2.0833333333333335,0.4166666666666667,0.5833333333333334,5.166666666666667,0.6410256410256411,6.8,4.026923076923077,2.7,1.1709232061203945,4.670833333333333,2.058333333333333,3.0291666666666672,4.285256410256411,1.294871794871795
3,2,1.6666666666666667,2,0.6365141682948128,1.5,0.0,0.0,0.6666666666666666,0.0,2.7,1.9,1.3,0.6365141682948128,1.25,0.1,0.175,0.4333333333333333,0.2333333333333333
6,4,2.3333333333333335,3,1.0114042647073518,2.2,0.4,0.4,2.066666666666667,0.26666666666666666,4.45,2.833333333333333,2.05,0.9200857545199002,2.3600000000000003,0.8099999999999999,0.9599999999999997,1.7300000000000004,0.7533333333333333
53,10,4.716981132075472,6,1.304137380798458,3.730769230769231,1.3461538461538463,2.019230769230769,13.37155297532656,0.502177068214804,16.4,8.503773584905659,3.85,1.2409005860152142,17.904807692307692,10.520192307692309,16.62692307692308,13.18686502177068,3.4089259796806965
27,9,4.481481481481482,4,1.2884643193754939,2.6153846153846154,0.8461538461538461,1.1538461538461537,9.076923076923077,0.8062678062678063,9.75,5.6462962962962955,3.3,1.2089124616565727,9.242307692307689,4.75,7.692307692307693,7.973076923076924,1.9811965811965817
19,7,3.736842105263158,4,1.3066469989453455,2.611111111111111,0.7777777777777778,1.0555555555555556,6.853801169590644,0.7368421052631579,8.75,5.0210526315789465,3.0,1.180309204040562,6.699999999999998,3.1944444444444446,5.072222222222221,6.008771929824561,1.8111111111111111
15,6,3.2,4,1.1822230016451067,2.2142857142857144,0.5714285714285714,0.7142857142857143,5.295238095238095,0.38095238095238093,7.95,4.693333333333333,2.95,1.1888031740071248,5.421428571428573,2.525,3.628571428571429,4.85,1.8690476190476193
3,2,1.6666666666666667,2,0.6365141682948128,1.0,0.0,0.0,0.6666666666666666,0.0,2.8,1.9333333333333336,1.2,0.6365141682948128,1.4,0.1,0.1,0.39999999999999986,0.2666666666666666
21,9,4.0476190476190474,4,1.089871122271088,3.05,1.15,1.45,7.542857142857143,0.7142857142857143,9.15,5.2214285714285715,3.25,1.1810176093593685,6.942499999999998,3.7475,5.652500000000001,6.569047619047621,1.9159523809523804
20,7,3.45,5,1.1648213767244648,2.4210526315789473,0.5263157894736842,0.8421052631578947,6.931578947368421,0.531578947368421,9.2,5.404999999999999,3.2,1.2006513207262102,7.239473684210525,3.7026315789473685,5.6842105263157885,6.343421052631578,2.2092105263157893
15,6,3.3333333333333335,4,1.2105578441774711,2.5,0.5,0.7857142857142857,5.495238095238095,0.45714285714285713,7.75,4.586666666666667,3.0,1.1314568338956021,4.992857142857143,2.6178571428571424,3.8857142857142852,4.878571428571428,1.6871428571428566
28,8,4.035714285714286,5,1.2075057721665463,2.888888888888889,0.9259259259259259,1.1851851851851851,8.817460317460318,0.6402116402116402,11.9,6.544642857142857,3.25,1.2098000870129004,9.781481481481482,5.103703703703703,8.122222222222222,8.216005291005292,2.803306878306878
15,5,3.1333333333333333,4,1.2634794940650305,2.857142857142857,0.8571428571428571,1.0714285714285714,5.3238095238095235,0.4857142857142857,7.25,4.3966666666666665,2.95,1.1658852883334394,5.321428571428571,2.4035714285714294,3.599999999999999,5.031428571428571,1.5338095238095237
7,6,3.2857142857142856,2,0.9556998911125343,2.0,0.6666666666666666,0.6666666666666666,1.9047619047619047,0.9523809523809523,4.9,3.0357142857142856,2.15,0.9900668708538524,2.7333333333333334,0.8833333333333332,1.2166666666666666,2.15,0.8523809523809524
39,8,4.230769230769231,5,1.3274836279093634,3.3684210526315788,1.105263157894737,1.6578947368421053,11.537112010796221,0.5789473684210527,14.85,8.074358974358976,3.7,1.2318353397062585,13.453947368421051,7.672368421052633,11.781578947368422,10.799190283400812,3.594736842105264
10,5,2.7,4,1.1682824501765625,1.7777777777777777,0.3333333333333333,0.3333333333333333,3.911111111111111,0.3333333333333333,6.3,3.8199999999999994,2.5,1.1154349224891373,3.4611111111111112,1.3666666666666667,1.9555555555555553,3.310000000000001,1.3588888888888886
11,6,3.5454545454545454,2,1.0361987848192837,2.4,0.6,1.0,3.5090909090909093,1.018181818181818,6.9,4.077272727272728,2.5,1.0438974386640967,3.63,1.8700000000000003,2.5999999999999996,3.5636363636363635,1.476363636363636
15,9,4.466666666666667,3,1.235144651532666,2.0,0.5,0.6428571428571429,5.238095238095238,1.3428571428571427,7.6,4.62,3.2,1.1744127304846013,5.5285714285714285,2.4714285714285715,3.567857142857143,5.050952380952382,1.8019047619047623
15,5,3.066666666666667,4,1.1822230016451067,2.4285714285714284,0.7857142857142857,0.8571428571428571,5.285714285714286,0.3047619047619048,7.0,4.253333333333334,3.15,1.1334564307903137,5.282142857142857,2.342857142857143,3.8249999999999993,5.02142857142857,1.3757142857142854
19,6,3.3684210526315788,5,1.2360529342595539,2.888888888888889,0.7222222222222222,1.1666666666666667,7.16374269005848,0.6198830409356725,8.85,5.060526315789473,3.15,1.1797181942704702,6.727777777777777,3.2166666666666672,5.2027777777777775,6.014912280701755,1.9067251461988302
9,4,2.3333333333333335,5,0.936888307539016,2.125,0.375,0.375,4.055555555555555,0.1388888888888889,5.85,3.5777777777777784,2.65,1.044149418290675,3.38125,1.2625,1.70625,2.9250000000000007,1.2194444444444446
7,3,2.2857142857142856,3,1.15374194270109,1.5,0.16666666666666666,0.16666666666666666,2.6666666666666665,0.19047619047619047,4.45,2.842857142857143,2.5,0.977049613921643,2.583333333333334,0.75,1.2083333333333335,2.304761904761905,0.6904761904761905
36,9,5.027777777777778,5,1.2374408827771823,4.714285714285714,1.3142857142857143,2.8285714285714287,11.314285714285715,1.6746031746031746,14.1,7.880555555555555,3.45,1.22371927697194,11.948571428571427,7.039999999999999,10.512857142857147,10.22222222222222,3.4077777777777776
52,11,5.673076923076923,8,1.2880838636068306,3.6666666666666665,1.1764705882352942,1.803921568627451,15.17496229260935,1.4268476621417798,17.4,9.422115384615385,3.9,1.2282628487719922,17.480392156862745,10.26470588235294,16.322549019607845,13.192873303167417,4.203469079939668
23,9,4.391304347826087,4,1.2051170552621646,2.3636363636363638,0.7727272727272727,0.9545454545454546,7.723320158102767,0.8221343873517787,10.15,5.752173913043479,3.05,1.1516946895806535,8.077272727272726,4.418181818181818,6.129545454545455,7.014031620553359,2.1800395256916993
11,4,2.5454545454545454,4,0.9075352941050092,3.7,0.7,1.0,4.909090909090909,0.3090909090909091,6.1,3.6954545454545453,2.85,1.1470685688916598,3.8999999999999995,1.6800000000000002,2.475,3.79,1.188181818181818
12,5,3.0833333333333335,3,1.1187433359857524,2.090909090909091,0.2727272727272727,0.45454545454545453,4.742424242424242,0.5151515151515151,6.6,4.05,2.65,1.0923606192793938,4.386363636363637,2.0545454545454542,2.8499999999999996,3.9712121212121216,1.3780303030303034
32,7,4.3125,5,1.3121454179626841,3.5161290322580645,0.8387096774193549,1.3870967741935485,10.965725806451612,0.7862903225806451,11.8,6.6921875,3.3,1.1863578094139942,10.579032258064519,6.240322580645161,9.53225806451613,9.169556451612902,2.642842741935483
10,4,2.7,3,0.8979457248567797,2.111111111111111,0.2222222222222222,0.4444444444444444,3.888888888888889,0.35555555555555557,5.6,3.3900000000000006,2.8,1.0722926935920907,3.4888888888888885,1.3666666666666667,2.088888888888889,3.434444444444445,0.9488888888888887
9,4,2.4444444444444446,4,1.1490596969706204,2.0,0.25,0.375,3.6666666666666665,0.2222222222222222,6.1,3.6222222222222222,2.45,1.0273424168381444,3.4,1.53125,1.8,2.8833333333333337,1.1847222222222222
21,9,4.0476190476190474,6,1.23340261227354,2.3,0.5,0.65,7.919047619047619,0.8809523809523809,9.65,5.542857142857144,3.15,1.1724886450860685,6.984999999999999,3.655,5.360000000000001,6.632857142857143,2.227619047619048
21,10,5.714285714285714,4,1.2483379411064275,4.05,0.9,1.95,7.819047619047619,2.3523809523809525,9.85,5.65,2.95,1.1776887343088254,7.537499999999999,3.75,5.5075,6.6107142857142875,2.2804761904761905
42,11,6.166666666666667,6,1.326810247439864,4.780487804878049,1.4878048780487805,2.951219512195122,12.664343786295007,2.268292682926829,14.25,8.039285714285713,3.7,1.226911325686494,14.56341463414634,8.312195121951218,12.290243902439022,10.989953542392566,3.5425667828106855
10,5,3.1,3,1.1935496040981333,2.5555555555555554,0.7777777777777778,0.8888888888888888,3.3777777777777778,0.6222222222222222,5.85,3.495,2.8,1.0733644739765467,3.7777777777777772,1.3833333333333333,1.9888888888888894,3.344444444444445,1.0477777777777777
11,4,2.5454545454545454,4,1.1685184057430877,2.0,0.3,0.4,4.327272727272727,0.2,6.3,3.8136363636363635,2.55,1.1145234370377364,4.0649999999999995,1.7900000000000003,2.7699999999999996,3.610909090909091,1.19
27,8,3.888888888888889,7,1.0814923658413695,3.0384615384615383,0.6153846153846154,1.0769230769230769,10.82905982905983,0.5783475783475783,11.5,6.396296296296297,3.05,1.1774417596507434,9.492307692307694,5.1961538461538455,7.959615384615384,7.981196581196582,2.5441595441595437
14,9,4.571428571428571,4,1.0913030006468518,2.3076923076923075,0.6923076923076923,0.7692307692307693,4.681318681318682,1.5494505494505495,7.6,4.5892857142857135,2.9,1.1261020821790844,5.065384615384615,2.311538461538462,3.4769230769230774,4.612087912087912,1.8054945054945055
30,7,3.8,6,1.2922477013102083,3.7241379310344827,1.3448275862068966,1.8275862068965518,9.473563218390805,0.6183908045977011,11.75,6.666666666666667,3.35,1.1825565275007928,10.394827586206896,5.920689655172414,8.52586206896552,8.290919540229886,2.8064367816091957
5,2,1.8,4,0.5004024235381879,1.5,0.0,0.0,2.4,0.0,3.7,2.420000000000001,1.95,0.8848958432482819,1.8125,0.4,0.625,1.3800000000000003,0.4699999999999999
