length,real_depth,random_depth,real_max_arity,random_max_arity
28,7,12.25,5,3.35
5,2,3.75,4,2.15
10,5,6.9,3,2.3
5,2,4.05,4,1.8
11,6,6.65,3,2.4
9,5,5.85,3,2.55
15,6,7.65,4,2.75
20,5,9.75,6,3.0
11,6,6.45,3,2.7
7,3,4.9,5,2.45
11,6,6.4,3,2.45
7,4,5.0,4,2.2
15,10,8.1,3,2.7
11,5,6.1,3,2.7
11,4,6.4,5,2.6
17,8,8.1,4,3.2
22,6,9.95,7,3.0
6,3,4.25,4,2.25
18,4,8.7,6,2.95
35,9,12.3,6,3.4
18,7,8.15,7,3.15
9,3,5.6,6,2.4
29,12,11.8,5,3.4
21,7,9.7,6,3.1
10,4,6.0,5,2.45
16,5,7.85,5,2.8
10,6,5.8,4,2.65
18,7,8.4,4,2.95
10,4,5.85,5,2.55
8,4,5.0,3,2.5
13,5,7.15,3,2.6
9,3,6.0,4,2.3
14,4,7.4,5,3.0
17,8,8.15,6,3.0
14,5,7.75,5,2.75
7,3,4.9,4,2.3
25,7,9.9,6,3.4
13,5,7.5,5,3.05
4,3,3.15,2,1.85
14,5,7.9,4,2.75
10,4,6.45,7,2.3
9,4,5.75,4,2.3
10,4,6.2,3,2.3
13,4,7.3,5,2.85
12,5,7.0,4,2.9
19,7,8.7,4,2.95
13,6,7.05,4,2.85
7,3,4.95,3,2.35
11,6,6.3,3,2.35
7,3,4.9,4,2.3
5,2,4.05,4,1.85
14,5,7.8,5,2.6
18,7,8.65,4,3.15
5,2,4.0,4,1.9
5,3,4.0,3,1.85
23,9,10.0,5,2.95
7,3,5.1,5,2.05
19,6,8.85,5,3.45
20,6,9.2,5,3.2
14,5,7.05,6,2.75
9,3,5.75,5,2.55
24,6,10.1,6,3.35
15,5,7.95,6,3.05
6,2,4.05,5,2.25
7,3,5.2,5,2.15
23,6,9.35,5,3.0
27,8,10.25,7,3.6
3,2,2.65,2,1.35
8,4,5.3,4,2.45
10,4,5.8,3,2.55
6,4,4.35,2,2.2
22,7,10.2,5,3.1
13,4,7.25,5,2.8
15,5,7.85,5,2.8
14,4,7.2,5,2.55
7,5,4.9,3,2.1
7,4,4.7,2,2.3
6,3,4.35,4,2.15
11,4,6.35,6,2.65
18,5,8.7,5,3.05
12,5,6.5,6,2.7
23,8,10.4,4,3.15
18,5,8.55,4,3.3
8,4,5.15,4,2.35
26,6,10.9,4,3.3
8,3,5.25,3,2.3
16,7,8.25,4,2.9
7,5,4.95,3,2.3
7,3,4.85,5,2.25
4,2,3.4,3,1.6
17,7,8.35,4,3.2
16,5,8.0,5,3.0
5,3,3.8,3,2.0
4,2,3.55,3,1.45
9,4,5.35,3,2.65
8,6,5.6,3,2.3
19,4,9.3,7,3.4
10,4,6.35,5,2.6
6,2,4.25,5,2.3
14,5,7.4,4,2.9
22,6,10.4,4,3.0
8,5,5.35,2,2.4
8,3,5.1,5,2.45
11,4,5.7,6,2.95
8,4,5.2,4,2.55
20,5,9.35,8,2.8
7,5,4.85,2,2.3
12,6,7.2,5,2.6
8,5,5.65,4,2.15
7,5,4.65,2,2.2
10,6,6.25,3,2.45
19,6,8.75,5,2.7
11,4,6.75,5,2.8
19,7,8.65,5,3.05
5,3,3.65,3,2.05
14,6,8.15,4,2.8
15,6,7.25,4,2.95
11,3,6.45,5,2.6
15,6,7.85,4,2.9
16,10,7.8,3,2.95
7,3,4.85,4,2.35
12,5,6.8,5,2.6
9,3,5.45,5,2.7
17,8,8.0,4,3.3
8,5,5.15,3,2.4
10,4,6.2,5,2.45
10,3,6.0,4,2.75
27,8,10.55,4,3.2
6,3,4.45,3,2.15
6,4,4.45,2,2.1
4,2,3.35,3,1.65
8,5,5.3,3,2.3
4,3,3.3,2,1.7
10,5,5.7,3,2.8
16,6,8.55,4,2.85
9,5,5.55,4,2.45
6,3,4.4,4,1.95
11,4,6.55,4,2.85
7,3,4.45,3,2.55
11,7,6.25,3,2.8
8,4,4.85,4,2.55
9,4,5.65,4,2.45
8,4,5.3,4,2.45
7,4,4.8,4,2.3
11,4,6.25,4,2.55
12,4,6.65,6,2.5
10,5,5.9,5,2.75
9,3,5.4,6,2.6
13,6,7.25,5,2.85
21,6,9.65,5,3.05
12,5,6.8,4,2.95
7,4,4.8,4,2.2
15,8,7.45,4,2.75
9,4,5.5,3,2.65
8,5,5.25,3,2.55
7,4,4.7,3,2.2
8,4,4.65,3,2.5
17,6,9.05,4,2.85
4,2,3.35,3,1.65
11,5,6.65,4,2.4
13,6,6.95,4,3.1
18,6,8.75,5,2.7
15,4,8.35,7,2.75
15,5,8.2,4,2.7
17,5,7.75,5,2.95
12,6,6.7,4,2.8
13,4,7.3,5,3.0
4,2,3.3,3,1.7
17,6,8.8,4,2.85
22,9,9.7,5,2.95
8,4,4.95,4,2.85
19,6,8.85,7,3.1
7,3,4.85,3,2.3
22,7,10.35,6,3.2
15,5,8.25,8,2.55
11,5,6.05,3,2.85
17,5,8.5,5,3.0
13,4,7.75,5,2.75
10,3,5.9,7,2.55
25,8,10.25,4,3.1
8,3,5.25,4,2.05
8,4,5.45,4,2.35
21,5,9.65,4,3.3
11,4,6.25,6,2.6
30,7,11.95,7,3.65
9,4,5.55,5,2.45
13,5,7.55,6,2.7
28,9,10.9,4,3.4
9,4,5.95,5,2.35
6,2,4.35,5,2.05
13,4,6.7,5,2.65
22,5,8.75,4,3.3
6,4,4.05,2,2.2
11,4,6.85,4,2.6
7,3,5.05,4,2.3
9,4,5.35,4,2.9
7,4,4.95,3,2.35
15,6,7.65,4,3.0
14,5,7.75,3,2.8
23,11,10.5,4,3.1
6,4,4.55,2,2.0
6,3,4.65,3,2.05
20,5,9.75,4,3.15
20,6,9.3,5,3.3
4,2,3.25,3,1.75
10,5,6.05,4,2.7
4,3,3.6,2,1.4
5,2,4.1,4,1.85
27,6,10.8,5,3.5
19,6,8.45,4,3.3
8,3,5.9,4,1.9
8,4,4.9,4,2.65
11,4,6.25,5,2.7
21,5,9.45,4,3.05
8,5,5.15,3,2.4
12,5,7.0,4,2.8
28,10,10.05,5,3.35
15,6,7.7,5,3.25
29,11,11.4,4,3.4
9,5,5.6,3,2.5
11,5,6.6,4,2.8
20,7,9.7,7,3.1
13,6,6.8,4,2.8
3,2,2.5,2,1.5
26,6,10.75,5,3.15
18,5,7.6,4,3.4
15,5,7.7,5,3.15
13,4,6.5,6,2.65
12,5,6.6,4,2.65
11,5,6.8,4,2.55
14,4,7.35,6,3.1
23,6,10.35,6,3.3
7,4,4.9,3,2.3
14,7,7.25,4,3.0
10,4,5.55,3,2.75
7,3,5.15,4,2.3
9,4,6.05,4,2.5
7,4,4.7,3,2.35
15,7,7.8,4,2.95
9,6,5.5,3,2.55
23,7,10.2,7,3.15
18,8,9.1,5,2.9
20,9,9.05,3,3.3
13,5,7.75,4,2.75
21,6,9.8,4,2.95
7,4,4.85,3,2.45
17,5,8.35,4,2.9
19,8,8.7,4,3.05
8,4,4.65,3,2.55
6,4,4.3,3,2.25
30,9,11.65,8,3.35
5,2,4.1,4,1.7
11,5,6.2,3,2.8
6,3,4.2,3,2.3
16,6,8.35,5,2.7
15,7,7.65,4,3.0
15,7,8.5,4,2.8
8,4,5.5,5,2.4
16,5,7.75,5,2.9
11,6,6.2,3,2.45
15,5,7.85,5,3.1
17,5,9.1,4,2.95
11,5,6.85,4,2.4
11,4,6.35,4,2.65
7,2,4.65,6,2.35
22,6,9.6,4,3.1
17,6,8.8,3,2.75
17,6,8.45,4,2.85
14,6,7.95,3,2.55
10,4,5.75,4,2.6
21,8,9.25,4,3.2
17,6,8.9,3,2.7
7,3,4.7,4,2.35
15,5,8.25,6,2.9
14,4,7.0,5,3.0
13,6,7.05,3,2.95
9,4,5.95,3,2.2
11,7,6.35,4,2.45
4,3,3.2,2,1.8
11,5,6.35,3,2.6
4,2,3.35,3,1.65
12,5,7.15,4,2.55
12,5,6.5,4,2.5
7,3,5.0,3,2.15
12,5,6.75,3,2.75
10,5,6.2,4,2.35
12,4,6.75,5,2.5
11,6,6.3,3,2.95
16,5,8.1,5,2.9
18,7,8.55,5,3.25
12,6,6.7,5,2.8
11,5,6.6,5,2.4
9,4,5.6,5,2.6
16,6,8.4,3,3.05
16,5,8.3,5,2.85
18,8,8.45,6,3.05
8,5,5.15,2,2.6
7,3,4.85,3,2.25
12,5,6.8,4,2.7
13,6,7.25,4,2.65
8,4,5.55,4,2.2
3,2,2.8,2,1.2
29,9,10.9,5,3.7
4,3,3.5,2,1.5
20,7,9.7,5,3.3
14,5,7.85,5,2.55
8,4,5.6,4,2.4
4,2,3.4,3,1.6
9,5,5.3,4,2.45
10,4,6.2,4,2.85
14,5,7.3,4,3.25
12,5,6.25,5,2.9
14,6,7.45,4,3.15
4,3,3.55,2,1.45
9,4,6.1,5,2.45
13,5,8.15,3,2.85
7,3,4.95,5,2.35
11,5,6.4,5,2.5
15,5,7.55,5,2.9
4,3,3.25,2,1.75
23,9,10.45,5,3.05
4,2,3.4,3,1.6
8,2,5.15,7,2.35
6,3,4.4,4,2.05
12,5,6.85,5,2.7
13,5,7.75,4,2.45
14,6,7.7,5,2.7
6,3,4.35,4,2.2
6,3,4.3,4,2.4
11,4,7.15,6,2.85
3,2,2.7,2,1.3
5,3,3.65,3,2.05
8,4,5.65,4,2.35
16,5,7.9,5,3.05
8,5,5.6,3,2.2
9,4,5.6,3,2.6
6,4,4.45,2,2.3
16,7,8.4,4,2.95
17,6,8.35,5,3.2
16,6,7.65,4,3.0
18,6,8.65,5,3.0
7,4,5.05,2,2.25
16,6,7.95,5,3.0
4,3,3.45,2,1.55
5,2,3.8,4,1.95
6,3,4.3,4,2.15
6,4,4.35,3,2.1
13,5,6.85,5,2.8
10,5,5.8,4,2.65
8,5,5.25,2,2.45
3,2,2.8,2,1.2
4,3,3.3,2,1.7
4,2,3.3,3,1.7
18,6,8.95,4,3.15
7,3,4.9,5,2.1
12,4,7.2,5,2.55
7,4,4.8,3,2.35
8,4,5.9,4,2.15
4,2,3.45,3,1.55
9,6,5.95,3,2.4
8,4,5.65,4,2.4
9,4,6.15,4,2.35
7,3,5.0,4,2.3
14,5,7.75,4,2.6
14,6,7.35,4,2.85
6,3,4.5,4,2.1
16,7,7.5,5,3.05
15,5,7.2,5,3.15
9,4,5.8,4,2.25
6,4,4.4,3,1.95
11,4,6.3,4,2.9
4,3,3.25,2,1.75
18,4,8.35,12,3.4
15,6,7.45,4,2.8
11,4,6.55,4,2.65
6,5,4.45,2,2.2
9,4,5.3,6,2.7
21,7,9.35,4,3.15
9,5,5.8,4,2.45
9,6,5.65,3,2.5
7,3,4.75,4,2.35
4,2,3.15,3,1.85
13,5,6.85,4,2.8
5,3,3.9,3,1.85
8,4,5.45,4,2.35
3,2,2.45,2,1.55
12,5,7.05,4,2.65
10,5,6.05,3,2.65
4,3,3.35,2,1.65
5,3,4.0,3,1.85
16,4,8.3,4,2.95
10,4,6.05,6,2.45
11,3,6.45,5,2.8
9,4,5.25,4,2.7
8,4,4.8,3,2.55
9,4,5.45,3,2.45
7,4,4.6,4,2.5
8,4,5.0,3,2.45
14,5,7.6,5,2.8
10,4,6.25,4,2.6
8,4,5.55,4,2.25
11,5,6.25,4,2.7
6,3,4.4,4,2.2
9,4,5.3,4,2.7
8,4,5.3,3,2.6
21,6,9.3,5,3.1
9,5,5.55,4,2.7
8,5,5.05,3,2.3
10,4,5.95,3,2.6
9,5,5.5,4,2.7
6,3,4.45,4,2.2
6,3,4.25,4,2.3
5,3,3.9,3,1.95
6,3,4.2,4,2.35
8,5,5.2,3,2.2
7,4,4.65,3,2.3
24,8,10.4,4,3.25
4,3,3.5,2,1.5
5,3,3.75,3,2.05
12,6,6.9,4,2.8
11,6,7.05,4,2.5
6,4,4.4,2,2.05
10,4,6.05,5,2.6
8,5,5.3,4,2.6
8,4,5.4,3,2.3
11,5,6.75,4,2.5
17,5,8.3,7,2.95
6,3,4.4,4,2.15
3,2,2.75,2,1.25
6,4,4.3,2,2.2
7,3,4.5,4,2.35
6,5,4.15,2,2.2
9,4,5.75,4,2.6
10,4,5.55,4,2.8
8,5,5.8,3,2.15
11,6,6.45,3,2.8
10,5,6.0,3,2.65
21,6,9.75,7,3.15
11,4,6.55,7,2.7
6,4,3.95,2,2.3
15,9,7.8,3,2.6
16,7,7.3,4,3.45
7,4,4.85,3,2.3
3,2,2.75,2,1.25
17,6,8.45,5,3.1
4,2,3.3,3,1.7
9,4,5.65,3,2.7
7,3,4.45,5,2.65
14,6,7.2,3,3.05
6,3,4.15,4,2.1
12,6,6.45,3,2.85
8,5,5.05,3,2.4
13,8,7.2,3,2.75
20,7,9.15,5,3.15
8,5,5.3,3,2.35
9,4,5.7,6,2.55
11,4,6.55,3,2.6
16,5,8.3,6,2.75
18,7,8.35,5,3.1
21,7,8.8,4,3.25
10,5,6.15,4,2.4
9,5,5.65,3,2.55
21,5,9.35,6,3.15
19,7,9.25,7,3.15
6,3,4.45,3,2.0
9,5,5.3,4,2.6
14,5,7.85,4,2.9
7,4,4.75,3,2.5
7,3,4.7,4,2.25
14,4,7.15,5,2.85
6,2,4.4,5,2.3
11,6,6.25,2,2.7
8,4,5.2,3,2.35
9,5,5.4,4,2.4
11,4,6.3,5,2.6
12,6,6.65,4,2.45
9,4,5.85,6,2.5
14,4,7.4,4,2.95
15,7,8.15,4,2.75
12,5,6.95,4,2.6
11,4,6.75,4,2.6
17,6,8.0,4,2.95
3,2,2.65,2,1.35
5,3,3.75,3,1.95
5,2,3.8,4,2.15
9,4,5.75,3,2.45
11,4,6.5,5,2.6
7,3,5.3,5,2.0
7,3,5.05,5,2.05
6,3,4.2,4,2.35
8,5,5.0,3,2.65
8,3,4.9,5,2.45
6,3,4.15,3,2.2
7,5,4.8,2,2.35
6,3,4.15,3,2.1
6,4,4.75,3,2.0
10,4,6.05,4,2.55
11,4,6.15,3,2.85
5,3,4.0,3,2.0
8,4,5.2,4,2.4
5,3,4.1,3,1.85
10,4,6.05,4,2.3
9,4,5.9,4,2.4
10,5,5.7,3,2.65
20,7,9.4,4,3.1
28,7,10.95,4,3.25
18,5,8.3,5,3.15
7,3,4.35,3,2.5
10,5,5.85,4,2.4
8,4,5.2,3,2.25
18,5,8.6,5,3.0
8,3,5.5,5,2.4
18,5,8.25,5,3.05
6,4,4.4,3,2.05
21,7,9.25,4,3.2
6,3,4.25,3,2.1
12,5,6.9,4,2.85
8,5,5.25,2,2.4
7,4,4.6,2,2.2
4,2,3.25,3,1.75
16,9,7.7,4,2.95
10,5,5.85,4,2.75
6,3,4.1,4,2.45
16,6,8.1,3,3.0
10,5,6.35,4,2.55
14,4,8.1,5,2.55
8,3,5.6,5,2.25
19,8,8.0,5,3.25
7,3,4.55,4,2.2
21,6,9.2,6,3.15
10,5,6.25,3,2.4
6,3,4.7,4,1.95
14,5,6.85,4,2.85
9,6,5.75,3,2.65
8,3,5.1,6,2.35
7,4,4.8,3,2.15
8,5,5.1,4,2.6
7,3,4.8,5,2.2
8,5,5.25,3,2.45
13,4,7.05,6,2.75
13,5,7.15,4,2.75
9,3,5.25,6,2.65
19,5,8.55,7,3.2
8,4,5.25,4,2.45
11,5,6.35,4,2.75
12,5,6.6,5,2.7
6,4,4.3,3,2.15
7,3,5.05,4,2.2
17,5,8.7,4,3.05
13,7,7.1,4,2.8
12,4,7.0,5,2.7
11,3,6.65,5,2.25
8,3,5.25,3,2.5
9,4,5.7,3,2.45
8,3,5.45,5,2.55
5,3,3.85,2,1.95
7,4,4.75,3,2.35
14,6,6.9,8,3.0
16,5,8.15,5,2.75
9,4,5.4,4,2.35
5,3,3.8,3,2.0
11,4,6.05,4,2.8
9,3,5.4,5,2.6
6,2,4.3,5,2.15
9,4,5.75,3,2.45
7,4,4.75,3,2.3
11,5,6.25,5,2.75
12,7,7.3,4,2.8
5,3,3.9,3,1.9
11,4,7.0,4,2.7
21,7,9.35,5,2.9
5,3,3.9,3,1.85
6,3,4.6,3,1.95
15,5,7.55,5,2.95
14,4,7.35,3,2.7
12,4,6.85,4,2.6
7,4,4.45,4,2.55
22,6,8.8,4,3.2
15,6,7.35,3,3.1
20,7,9.75,4,2.8
9,4,5.6,4,2.55
6,3,4.35,4,2.15
11,5,6.55,4,2.45
13,6,7.15,3,3.05
13,7,7.0,3,2.6
10,6,6.0,4,2.65
18,7,8.9,4,3.2
13,4,7.0,4,2.75
10,3,5.8,7,2.85
15,7,7.75,5,2.85
6,4,4.25,2,2.15
23,7,10.15,5,3.55
8,4,5.0,3,2.55
10,5,6.7,3,2.55
7,3,4.95,5,2.15
16,6,7.85,5,2.95
17,7,8.95,4,3.05
26,7,10.65,5,3.05
6,3,4.65,4,2.0
6,3,4.3,4,2.1
19,6,8.55,4,3.55
17,5,7.2,6,3.05
10,4,6.45,4,2.4
13,5,7.6,5,2.8
25,6,10.05,6,3.15
6,4,4.45,3,2.1
12,4,6.6,5,3.1
11,4,6.45,4,2.55
10,4,6.0,4,2.45
16,5,8.35,4,2.7
14,5,7.45,5,3.0
9,3,5.85,6,2.4
22,6,9.6,5,3.45
18,5,8.7,6,3.15
10,5,6.1,5,2.6
5,2,3.8,4,1.95
17,6,8.6,4,2.95
7,4,5.0,3,2.35
5,2,4.3,4,1.65
7,4,5.3,4,2.25
6,4,4.55,3,2.0
20,7,9.4,4,3.2
14,7,7.35,3,2.9
3,2,2.6,2,1.4
8,2,5.5,7,2.35
6,4,3.95,3,2.3
19,5,9.25,6,3.25
6,2,4.65,5,2.1
13,8,7.3,3,2.85
9,4,6.35,5,2.25
13,5,7.0,3,2.8
14,4,7.8,8,3.05
12,5,6.8,4,2.8
18,6,8.65,4,3.1
7,5,4.75,3,2.45
16,6,8.2,5,3.1
20,5,9.15,6,3.05
7,3,4.6,4,2.2
6,3,4.05,4,2.25
13,3,6.8,8,2.6
26,7,9.8,6,3.2
5,3,3.75,2,2.0
3,2,2.6,2,1.4
8,4,5.05,4,2.65
15,6,7.7,5,2.85
14,6,7.35,4,2.85
16,9,8.3,4,3.0
6,3,4.4,3,2.15
6,3,4.35,4,2.25
9,3,5.65,6,2.35
5,3,3.65,3,2.1
13,6,7.65,4,2.85
17,6,8.15,5,2.75
13,7,6.75,4,2.9
11,5,6.45,3,2.75
5,3,3.85,3,1.95
16,6,8.2,4,3.15
17,7,8.45,4,2.95
20,5,9.3,6,3.5
11,5,6.1,3,2.7
14,6,7.35,5,2.7
6,3,4.4,4,2.25
10,5,5.55,3,3.0
15,4,8.55,6,2.8
8,4,5.15,4,2.5
6,2,4.1,5,2.4
7,4,5.25,3,2.0
9,5,5.85,3,2.45
9,4,6.05,4,2.15
10,5,5.85,3,2.75
21,7,9.85,5,3.2
29,9,10.4,4,3.35
10,4,6.35,5,2.55
7,3,4.95,4,2.25
19,5,9.05,5,3.25
13,6,7.45,4,2.75
4,2,3.3,3,1.7
12,4,6.4,5,3.0
5,3,3.75,3,2.1
10,4,5.95,3,2.35
31,7,12.45,7,3.45
8,3,5.5,4,2.25
11,4,6.2,4,2.75
9,4,5.6,4,2.4
8,3,5.25,5,2.5
13,5,7.1,3,2.7
15,5,7.7,4,3.1
13,7,7.15,4,2.75
6,4,4.25,3,2.0
11,3,6.5,5,2.65
14,4,7.85,6,2.9
8,3,5.4,6,2.2
12,7,6.95,3,2.7
29,10,11.75,5,3.45
13,5,6.7,4,3.05
8,4,5.25,4,2.3
32,9,12.25,7,3.5
24,7,10.45,6,3.35
11,6,6.35,3,2.7
9,5,5.1,3,2.7
11,5,6.75,5,2.45
4,2,3.25,3,1.75
7,4,4.7,2,2.2
12,5,6.6,5,2.75
22,6,10.9,3,3.4
21,6,9.6,5,3.1
12,5,6.6,4,2.85
19,7,9.3,5,2.9
11,3,6.85,4,2.4
11,4,6.55,5,2.4
24,6,10.25,6,3.15
13,5,7.2,3,2.75
17,6,8.3,4,3.0
14,5,7.25,4,3.05
12,7,6.6,3,2.55
23,7,9.8,4,3.2
30,8,11.4,6,3.4
10,5,6.2,4,2.55
19,7,9.15,5,3.0
14,6,7.15,4,2.9
9,4,5.45,4,2.4
14,6,7.75,3,2.9
39,9,13.5,5,3.7
11,4,5.95,4,2.75
9,4,6.1,4,2.6
9,5,5.95,4,2.35
17,7,7.95,4,3.05
16,7,8.6,4,2.9
6,4,4.3,3,2.05
14,5,7.15,6,2.8
4,2,3.35,3,1.65
13,4,7.35,4,2.85
11,4,6.75,6,2.4
11,5,6.45,3,2.55
6,4,4.35,2,2.25
15,8,7.7,3,3.1
9,4,5.35,4,2.7
10,5,6.25,4,2.55
13,3,6.65,6,2.75
12,4,7.05,5,2.65
10,5,6.05,4,2.75
9,5,5.85,3,2.3
4,3,3.35,2,1.65
17,5,8.35,4,3.05
13,5,7.2,6,2.85
6,3,4.4,3,2.15
8,4,4.8,4,2.4
4,3,3.15,2,1.85
9,4,6.0,4,2.35
7,4,4.8,4,2.25
4,3,3.25,2,1.75
24,5,11.25,5,3.3
11,5,6.15,3,2.7
15,6,7.75,4,3.0
23,7,9.8,5,3.6
15,6,7.75,5,2.85
20,9,7.9,4,2.95
8,3,5.2,4,2.3
6,4,4.45,3,2.0
5,4,3.9,2,1.9
5,3,3.7,3,2.0
15,5,8.4,6,2.85
11,6,6.55,5,2.65
9,3,5.75,4,2.35
10,5,6.15,4,2.55
17,4,8.65,5,3.25
10,4,5.95,4,2.5
7,4,4.35,4,2.6
11,4,6.3,4,2.8
8,3,5.0,5,2.5
20,8,8.3,5,3.25
7,4,4.7,4,2.45
27,6,11.15,6,3.3
7,4,4.75,2,2.25
19,7,9.55,4,2.9
22,7,9.45,4,3.2
11,6,5.95,4,2.95
6,2,4.3,5,2.25
10,4,6.35,5,2.25
17,5,8.5,7,2.95
17,7,8.25,4,2.95
21,7,9.75,6,2.85
17,6,8.2,5,3.25
23,13,9.45,5,3.3
6,3,4.3,4,2.25
18,6,8.75,5,3.2
16,5,7.35,5,3.1
15,5,7.6,5,2.95
16,5,7.6,4,2.8
15,5,7.8,4,2.85
16,7,8.7,4,2.8
6,3,4.4,4,2.05
14,6,6.95,4,3.05
10,5,6.2,3,2.65
7,4,4.45,3,2.45
3,2,2.75,2,1.25
12,4,7.05,4,2.55
27,11,11.8,6,3.4
11,4,6.8,6,2.25
12,4,7.05,5,2.4
22,6,9.9,5,3.2
15,6,7.75,4,2.95
9,4,5.75,4,2.6
7,4,4.65,3,2.25
9,4,5.7,5,2.5
15,5,7.35,4,2.75
7,4,4.45,3,2.5
22,6,9.2,5,3.35
24,7,10.05,5,3.8
15,6,7.35,5,2.85
17,8,8.35,4,3.2
8,5,4.85,3,2.6
17,6,8.25,5,3.2
25,8,10.15,5,3.65
23,9,9.9,5,3.4
14,5,7.35,5,2.9
16,4,8.05,4,2.85
21,7,10.0,6,3.0
11,4,6.9,5,2.65
10,6,5.6,4,2.65
12,6,7.1,4,2.55
4,2,3.3,3,1.7
8,3,4.95,4,2.45
11,4,6.25,4,2.7
11,5,6.15,3,2.75
11,5,6.55,5,2.5
18,6,8.7,3,3.35
13,4,7.1,8,2.95
3,2,2.55,2,1.45
36,9,13.15,5,3.25
21,6,9.2,6,3.25
8,4,4.9,3,2.65
9,4,5.7,3,2.55
5,2,3.9,4,1.9
8,3,5.45,4,2.25
16,7,8.05,6,2.85
5,3,3.85,2,2.05
7,3,5.1,4,2.25
9,4,6.05,3,2.35
8,4,5.4,3,2.15
7,3,4.9,4,2.25
12,4,6.45,4,2.85
6,4,4.3,3,2.15
13,6,7.55,4,2.65
20,5,9.0,5,3.05
13,4,6.65,5,2.9
12,4,7.05,4,2.8
11,7,6.15,4,2.75
6,3,4.0,3,2.4
5,3,3.9,3,1.95
12,4,7.25,5,2.85
18,4,8.9,4,3.15
17,6,8.45,4,3.05
7,3,4.5,5,2.55
19,7,8.95,4,3.1
9,3,6.0,5,2.3
11,5,7.0,5,2.6
15,6,7.45,3,3.0
27,8,10.95,5,3.55
7,5,4.85,3,2.15
5,2,3.9,4,1.95
6,3,4.15,3,2.35
11,4,6.35,4,2.9
28,6,11.45,4,3.4
11,5,6.35,5,2.55
8,4,5.4,3,2.45
16,6,8.6,4,3.1
9,3,5.35,4,2.7
10,5,6.2,3,2.6
6,4,4.45,2,2.15
12,4,7.05,5,2.55
12,4,6.6,6,2.5
10,5,5.9,3,2.35
21,5,8.5,6,3.25
6,4,4.3,2,2.05
10,5,6.3,3,2.5
7,5,4.95,2,2.1
26,7,10.5,5,3.45
5,3,3.85,2,1.9
6,2,4.4,5,2.2
16,8,8.0,5,3.05
13,5,7.15,4,2.55
14,3,7.7,12,2.55
12,5,7.1,4,2.75
19,5,9.05,4,3.3
17,6,8.75,5,2.7
8,5,5.55,4,2.45
19,6,8.45,5,3.2
23,6,10.2,4,3.3
3,2,2.7,2,1.3
7,4,5.15,3,2.1
11,6,6.7,3,2.5
6,3,4.3,4,2.2
8,5,5.05,3,2.45
6,4,4.0,3,2.3
5,2,4.0,4,1.85
14,4,7.95,6,2.55
14,5,6.65,3,3.1
19,6,7.85,6,3.2
23,9,10.0,5,3.05
5,3,3.9,3,1.85
13,5,7.1,4,2.6
10,5,6.05,3,2.2
9,3,5.65,4,2.3
20,6,9.75,6,3.1
9,5,5.7,3,2.4
15,5,7.45,4,3.0
21,7,9.3,5,3.35
9,4,5.7,4,2.65
14,5,7.3,5,2.85
11,3,6.45,4,2.45
